nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
16356327,"2018년 7월 서울시본청_재무국_재무과 업무추진비 내역",http://opengov.seoul.go.kr/public/16356327,서울시본청,재무국,재무과,,,2018,7,,,,"재무국 재무과","2018-07-02 12:28","창고４３시청점 (중구 서소문로)","고액 체납자 징수율 제고 방안 마련 간담회","재무국장 외 4명",카드,94000
16356327,"2018년 7월 서울시본청_재무국_재무과 업무추진비 내역",http://opengov.seoul.go.kr/public/16356327,서울시본청,재무국,재무과,,,2018,7,,,,"재무국 재무과","2018-07-02 09:13","한국문화진흥 (강남구 강남대로)","2018년 2분기 생일자 격려품 지급","생일자 7명",카드,126560
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 현장대응단","2018-07-25 14:15","보라매마트(동작구 여의대방로10길88)","민원인 접대용 음료 등 구매","현장대응단장 및 민원인",카드,50300
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 현장대응단","2018-07-18 20:00","남강불고기(영등포구 여의대방로93)","현장대응단 간담회","지휘3팀장 김oo등 29명",카드,685000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 상도119안전센터","2018-07-12 18:30","화풍정 (동작구 상도로 102)","인사이동으로 인한 직원 간담회","상도센터장 김종기 등 11명",카드,300000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 상도119안전센터","2018-07-24 17:00","옛골 (동작구 성대로1길 1, 2층)","신규임용 지대장 상견례 등 상도지역대 간담회","상도센터장 김종기 등 8명",카드,100000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 상도119안전센터","2018-07-24 10:00","착한사람들 (영등포구 도림로147길1)","의소대원 및 민원인 응대용 탕비용품 구매","상도센터장, 의소대원 및 민원인 등",카드,97400
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 백운119안전센터","2018-07-24 20:03","기꾸참치(동작구 흑석로 2)","백운119안전센터 직원간 단합을 위한 간담회","1팀장 김태곤 등 12명",카드,435000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 백운119안전센터","2018-07-12 12:48","태기산더덕순대(동작구 사당로 17길 5)","백운119안전센터 직원 격려","백운센터장 등 5명",카드,100000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 예방과","2018-07-19 12:42","남강불고기 (여의대방로 93)","2018년 7월 예방과 직원 소통 및  사기진작을 위한 간담회","예방과장 등 15명",카드,203000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 재난관리과","2017-07-17 12:47","보라매정육식당(영등포구 여의대방로85-1)","2018년 하반기 성과평과 토의와 관련한 감담회 실시","재난관리과장 등 9명",카드,175000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 소방행정과","2018-07-26 12:41","천년약속(영등포구 여의대방로19길4-1)","여름방학 대학생 아르바이트 간담회","행정팀장 등 7명",카드,184000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 소방행정과","2018-07-25 12:39","남도향(동작구 여의대방로 22길 20)","재난안전대책 업무추진 간담회","소방서장 등 9명",카드,270000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 소방행정과","2018-07-24 12:42","남강불고기(영등포구 여의대방로93)","소방행정과 간담회","소방행정과장 등 17명",카드,280000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 소방행정과","2018-07-23 12:51","마산아구찜(영등포구 여의대방로93-1)","공무직 간담회 비용","공무직 등 진ㅇㅇ등3명",카드,70000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 소방행정과","2018-07-20 10:00","우리은행 신대방지점(동작구 여의대방로112)","직원 경조사비 집행","소방서장(대상자 : 소방장 김ㅇㅇ)",현금,50000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 소방행정과","2018-07-17 09:53","우리은행 신대방지점(동작구 여의대방로112)","직원 생일자 온누리 상품권 지급","소방서장(대상자:소방장 주ㅇㅇ 등 24명)",카드,480000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 소방행정과","2018-07-13 10:00","우리은행 신대방지점(동작구 여의대방로112)","직원 경조사비 집행","소방서장(대상자 : 소방장 임ㅇㅇ)",현금,50000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 소방행정과","2018-07-05 06:15","코스모스(동작구 여의대방로16길6-5)","서울시 동요대회 참가팀 축하 꽃다발 구매","소방서장(동요대회 참가학교)",카드,100000
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 소방행정과","2018-07-05 09:06","엠엠피아이(송파구 법원로114)","부속실운영 집기류 및 음료 구매","소방서장 등 민원인",카드,91370
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 노량진119 안전센터","2018-07-15 15:27","애플마트노들점(동작구 노량진로 24길 2)","민원인 및 의용소방대 응대용 커피류구입","노량진센터장 및 의용소방대 등 30여명",카드,94450
15817333,"2018년 7월 소방재난본부(소방서)_동작소방서_소방행정과 업무추진비 내역",http://opengov.seoul.go.kr/public/15817333,소방재난본부(소방서),동작소방서,소방행정과,,,2018,7,,,,"동작소방서 노량진119 안전센터","2018-07-12 20:44","또랑정육식당(영등포구 영등포로 84길9)","노량진안전센터 직원 소통도모 및 안전사고 예방을위한 간담회","소방위 이광호 외 12명",카드,308000
15786848,"2018년 7월 사업소_시립미술관_북서울미술관_학예과 업무추진비 내역",http://opengov.seoul.go.kr/public/15786848,사업소,시립미술관,북서울미술관,학예과,,2018,7,,,,"북서울미술관 학예과","2018-07-26 12:13","메밀묵사랑중계 (노원구 동일로)","2019 북서울미술관 기획전시 아이디어 업무 간담회 개최","권** 외 4명",카드,33000
15786848,"2018년 7월 사업소_시립미술관_북서울미술관_학예과 업무추진비 내역",http://opengov.seoul.go.kr/public/15786848,사업소,시립미술관,북서울미술관,학예과,,2018,7,,,,"북서울미술관 학예과","2018-07-25 13:46","에뜨헴 (노원구 동일로)","2018 '타이틀 매치'전 기자간담회 개최","운영부장 외 32명",카드,366960
15786848,"2018년 7월 사업소_시립미술관_북서울미술관_학예과 업무추진비 내역",http://opengov.seoul.go.kr/public/15786848,사업소,시립미술관,북서울미술관,학예과,,2018,7,,,,"북서울미술관 학예과","2018-07-24 20:36","신고집찜칼국수 (노원구 노원로)","2018 '타이틀 매치'전 참여작가와 개막관련 간담회 개최","운영부장 외 25명",카드,350000
15786848,"2018년 7월 사업소_시립미술관_북서울미술관_학예과 업무추진비 내역",http://opengov.seoul.go.kr/public/15786848,사업소,시립미술관,북서울미술관,학예과,,2018,7,,,,"북서울미술관 학예과","2018-07-13 12:01","신참떡볶이중계 (노원구 동일로)","2019년 학예과 예산 편성에 따른 직원 격려 간담회 개최","권** 외 4명",카드,30200
15786848,"2018년 7월 사업소_시립미술관_북서울미술관_학예과 업무추진비 내역",http://opengov.seoul.go.kr/public/15786848,사업소,시립미술관,북서울미술관,학예과,,2018,7,,,,"북서울미술관 학예과","2018-07-10 11:51","버거톤 (노원구 섬밭로)","기획전시 철거 및 개막 준비에 따른 업무 간담회 개최","운영부장 외 6명",카드,69500
15786848,"2018년 7월 사업소_시립미술관_북서울미술관_학예과 업무추진비 내역",http://opengov.seoul.go.kr/public/15786848,사업소,시립미술관,북서울미술관,학예과,,2018,7,,,,"북서울미술관 학예과","2018-07-10 09:48","까페이탈리아 (노원구 동일로)","전시장에서 노고하는 뉴딜근무자 격려 간담회 개최","박** 외 4명",카드,16200
15786848,"2018년 7월 사업소_시립미술관_북서울미술관_학예과 업무추진비 내역",http://opengov.seoul.go.kr/public/15786848,사업소,시립미술관,북서울미술관,학예과,,2018,7,,,,"북서울미술관 학예과","2018-07-04 13:24","서울시청매점 (중구 덕수궁길)","부서 운영에 필요한 음료 구입비 지급","학예과장 외 7명",카드,80000
15786848,"2018년 7월 사업소_시립미술관_북서울미술관_학예과 업무추진비 내역",http://opengov.seoul.go.kr/public/15786848,사업소,시립미술관,북서울미술관,학예과,,2018,7,,,,"북서울미술관 학예과","2018-07-03 18:31","버거톤 (노원구 섬밭로)","기획전시 타이틀매치전 관련 업무 간담회 개최","학예과장 외 3명",카드,37400
15786848,"2018년 7월 사업소_시립미술관_북서울미술관_학예과 업무추진비 내역",http://opengov.seoul.go.kr/public/15786848,사업소,시립미술관,북서울미술관,학예과,,2018,7,,,,"북서울미술관 학예과","2018-07-02 12:21","포앤시드니중계 (노원구 동일로)","학예과에 신규 발령받은 직원의 격려 간담회 개최","학예과장 외 5명",카드,53500
15786849,"2018년 7월 서울시본청_여성가족정책실_외국인다문화담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15786849,서울시본청,여성가족정책실,외국인다문화담당관,,,2018,7,,,,"여성가족정책실 외국인다문화담당관","2018-07-30 12:11","고구려삼계탕(중구 남대문로 81)","직원 사기진작을 위한 부서 회식 개최","21명(가족담당관(겸직) 외 20)",카드,341000
15786849,"2018년 7월 서울시본청_여성가족정책실_외국인다문화담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15786849,서울시본청,여성가족정책실,외국인다문화담당관,,,2018,7,,,,"여성가족정책실 외국인다문화담당관","2018-07-26 12:54","구이구이(중구 을지로)","외국인 창업보육  관련 업무협의 간담회","3명(가족담당관(겸직) 외 6)",카드,45000
15786849,"2018년 7월 서울시본청_여성가족정책실_외국인다문화담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15786849,서울시본청,여성가족정책실,외국인다문화담당관,,,2018,7,,,,"여성가족정책실 외국인다문화담당관","2018-07-26 10:32","무교YG 파리바게뜨(중구 남대문로9길)","부서직원 격려 간식구입","21명(외국인정책팀장 외 20)",카드,96400
